RowNo,S/N,Joined Proctor on,Stage,Bootcamp,Score,% Score,% Completed,M1-S1 Correct,M1-S1 Wrong,M1-S1 Tries,M1-S2 Tries,M2-S1 Correct,M2-S1 Wrong,M2-S1 Tries,M2-S2 Tries,M3-S1 Correct,M3-S1 Wrong,M3-S1 Tries,M3-S2 Tries,M4-S1 Correct,M4-S1 Wrong,M4-S1 Tries,M4-S2 Tries,M5-S1 Correct,M5-S1 Wrong,M5-S1 Tries,M5-S2 Tries,M6-S1 Correct,M6-S1 Wrong,M6-S1 Tries,M6-S2 Tries,M7-S1 Correct,M7-S1 Wrong,M7-S1 Tries,M7-S2 Tries,M8-S1 Correct,M8-S1 Wrong,M8-S1 Tries,M8-S2 Tries,M9-S1 Correct,M9-S1 Wrong,M9-S1 Tries,M9-S2 Tries,M10-S1 Correct,M10-S1 Wrong,M10-S1 Tries,M10-S2 Tries
4333,4334,2016-01-04,Andela Proctor,False,109,0.545,20,5,1,1,0,5,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4334,4335,2015-12-29,Andela Proctor,False,133,0.665,46,4,2,2,0,8,2,2,0,0,4,4,1,13,3,3,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4335,4336,2015-12-29,Andela Proctor,False,106,0.53,20,4,2,2,0,3,7,7,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336,4337,2015-12-29,Andela Proctor,False,108,0.54,13,4,2,2,0,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,4338,2015-12-29,Andela Proctor,False,111,0.555,13,5,1,1,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4338,4339,2015-12-29,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,4340,2016-01-04,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4340,4341,2015-12-29,Andela Proctor,False,162,0.81,100,3,3,3,0,4,6,6,0,0,3,3,1,13,3,3,1,4,0,0,1,4,0,0,1,5,1,1,0,6,4,4,0,14,5,5,0,35,8,8,1
4341,4342,2015-12-29,Face to Face,False,163,0.815,100,5,1,1,0,7,3,3,0,0,1,1,10,15,1,1,1,3,1,1,2,4,0,0,1,4,2,2,0,8,2,2,0,16,3,3,0,35,8,8,1
4342,4343,2015-12-29,Admissions Committee,False,162,0.81,100,5,1,1,0,9,1,1,0,0,4,4,1,13,3,3,2,3,1,1,2,4,0,0,1,4,2,2,0,4,6,6,0,18,1,1,0,31,12,12,1
4343,4344,2015-12-29,Pre- Fellowship,False,185,0.925,100,6,0,0,0,9,1,1,0,0,1,1,1,14,2,2,1,4,0,0,1,4,0,0,1,6,0,0,0,9,1,1,0,17,2,2,0,40,3,3,1
4344,4345,2015-12-29,Admissions Committee,False,180,0.9,100,6,0,0,0,8,2,2,0,0,2,2,1,16,0,0,1,4,0,0,1,4,0,0,1,5,1,1,0,10,0,0,0,17,2,2,0,35,8,8,1
4345,4346,2015-12-29,Face to Face,False,173,0.865,100,5,1,1,0,7,3,3,0,0,1,1,1,14,2,2,1,4,0,0,1,4,0,0,1,3,3,3,0,6,4,4,0,17,2,2,0,37,6,6,1
4346,4347,2015-12-29,Andela Proctor,False,178,0.89,100,6,0,0,0,9,1,1,0,0,3,3,1,15,1,1,1,4,0,0,1,3,1,0,1,4,2,2,0,7,3,3,0,15,4,4,0,41,2,2,1
4347,4348,2015-12-29,Face to Face,False,80,0.4,100,2,4,4,0,5,5,5,0,0,3,3,13,12,4,4,7,3,1,1,63,2,2,0,1,4,2,2,0,7,3,3,0,17,2,2,0,34,9,9,1
4348,4349,2015-12-29,Andela Proctor,False,160,0.8,100,3,3,3,0,5,5,5,0,0,6,6,2,13,3,3,1,3,1,1,3,4,0,0,1,3,3,3,0,8,2,2,0,13,6,6,0,40,3,3,1
4349,4350,2015-12-29,Face to Face,False,185,0.925,100,5,1,1,0,8,2,2,0,0,2,2,1,15,1,1,1,4,0,0,1,4,0,0,1,6,0,0,0,9,1,1,0,18,1,1,0,41,2,2,1
4350,4351,2015-12-29,Andela Proctor,False,184,0.92,100,5,1,1,0,6,4,4,0,0,2,2,1,16,0,0,1,4,0,0,1,4,0,0,1,5,1,1,0,10,0,0,0,19,0,0,0,40,3,3,1
4351,4352,2015-12-29,Andela Proctor,False,134,0.67,100,4,2,2,0,7,3,3,0,0,2,2,3,13,3,3,2,4,0,0,27,4,0,0,1,4,2,2,0,7,3,3,0,12,7,7,0,33,10,10,1
4352,4353,2015-12-29,Face to Face,False,173,0.865,100,3,3,3,0,7,3,3,0,0,2,2,1,16,0,0,1,4,0,0,10,4,0,0,2,6,0,0,0,10,0,0,0,18,1,1,0,40,3,3,1
4353,4354,2015-12-29,Andela Proctor,False,176,0.88,100,5,1,1,0,7,3,3,0,0,2,2,1,14,2,2,1,2,2,2,1,4,0,0,1,5,1,1,0,10,0,0,0,18,1,1,0,36,7,7,1
4354,4355,2015-12-29,Cut from Bootcamp Week 1,True,187,0.935,100,5,1,1,0,7,3,3,0,0,0,0,1,15,1,1,1,4,0,0,1,4,0,0,1,5,1,1,0,10,0,0,0,19,0,0,0,41,2,2,1
4355,4356,2015-12-29,Cut from Bootcamp Week 1,True,163,0.815,100,5,1,1,0,7,3,3,0,0,3,3,2,13,3,3,1,4,0,0,8,4,0,0,1,3,3,3,0,10,0,0,0,14,5,5,0,37,6,6,1
4356,4357,2015-12-29,Admissions Committee,False,167,0.835,100,5,1,1,0,7,3,3,0,0,3,3,4,15,1,1,1,4,0,0,5,4,0,0,1,6,0,0,0,7,3,3,0,16,3,3,0,36,7,7,1
4357,4358,2015-12-29,Unqualified Candidates,False,170,0.85,100,6,0,0,0,9,1,1,0,0,3,3,1,15,1,1,1,4,0,0,14,3,1,0,1,6,0,0,0,9,1,1,0,19,0,0,0,38,5,5,1
4358,4359,2016-01-04,Andela Proctor,False,142,0.71,100,4,2,2,0,7,3,3,0,0,3,3,3,14,2,2,1,4,0,0,16,4,0,0,1,4,2,2,0,8,2,2,0,16,3,3,0,24,19,19,1
4359,4360,2015-12-29,Face to Face,False,156,0.78,100,3,3,3,0,8,2,2,0,0,0,0,1,13,3,3,1,4,0,0,11,4,0,0,1,5,1,1,0,7,3,3,0,17,2,2,0,28,15,15,1
4360,4361,2015-12-29,Cut from Bootcamp Week 1,True,130,0.65,86,2,4,4,0,7,3,3,0,0,4,4,0,7,9,9,0,3,1,1,1,3,1,0,1,2,4,4,0,4,6,6,0,13,6,6,0,28,15,15,1
4361,4362,2015-12-29,Face to Face,False,153,0.765,100,5,1,1,0,4,6,6,0,0,4,4,1,13,3,3,1,4,0,0,2,3,1,0,1,2,4,4,0,7,3,3,0,16,3,3,0,27,16,16,1
4362,4363,2015-12-29,Admissions Committee,False,172,0.86,100,6,0,0,0,6,4,4,0,0,0,0,1,14,2,2,2,4,0,0,1,4,0,0,1,5,1,1,0,10,0,0,0,16,3,3,0,31,12,12,1
4363,4364,2015-12-29,Boot Camp Week 2,True,154,0.77,100,5,1,1,0,8,2,2,0,0,3,3,1,15,1,1,1,4,0,0,1,2,2,0,1,4,2,2,0,9,1,1,0,17,2,2,0,16,27,27,1
4364,4365,2015-12-29,Andela Proctor,False,160,0.8,100,2,4,4,0,8,2,2,0,0,3,3,1,14,2,2,1,3,1,1,3,4,0,0,1,1,5,5,0,7,3,3,0,11,8,8,0,38,5,5,1
4365,4366,2016-01-04,Andela Proctor,False,163,0.815,93,6,0,0,0,8,2,2,0,0,3,3,1,14,2,2,1,4,0,0,1,4,0,0,3,4,2,2,0,6,4,4,0,19,0,0,0,32,11,11,0
4366,4367,2015-12-29,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4367,4368,2015-12-29,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4368,4369,2015-12-29,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4369,4370,2015-12-29,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4370,4371,2015-12-29,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,4372,2015-12-29,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,4373,2015-12-29,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,4374,2015-12-29,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4374,4375,2015-12-29,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4375,4376,2016-03-22,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4376,4377,2016-07-28,Rejected,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4377,4378,2016-02-04,Andela Proctor,False,110,0.55,20,0,0,0,0,5,5,5,0,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378,4379,2016-04-21,Rejected,False,104,0.52,6,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379,4380,2016-06-28,Rejected,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4380,4381,2016-04-15,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4381,4382,2016-04-15,Andela Proctor,False,91,0.455,66,3,3,3,0,7,3,3,0,0,4,4,0,6,10,10,0,1,3,3,0,4,0,0,0,2,4,4,0,3,7,7,0,8,11,11,0,13,30,30,0
4382,4383,2016-02-19,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4383,4384,2016-02-22,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384,4385,2016-02-22,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385,4386,2016-02-22,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4386,4387,2016-02-25,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387,4388,2016-03-11,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4388,4389,2016-02-22,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389,4390,2016-02-22,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390,4391,2016-02-22,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391,4392,2016-02-25,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4392,4393,2016-02-25,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4393,4394,2016-03-01,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4394,4395,2016-03-08,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4395,4396,2016-03-11,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4396,4397,2016-03-11,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4397,4398,2016-03-17,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4398,4399,2016-03-18,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4399,4400,2016-02-19,Face to Face,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,4401,2016-02-22,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4401,4402,2016-02-22,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4402,4403,2016-02-22,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4403,4404,2016-02-22,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4404,4405,2016-02-22,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4405,4406,2016-02-22,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4406,4407,2016-02-22,Andela Proctor,False,103,0.515,6,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4407,4408,2016-02-25,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4408,4409,2016-02-25,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4409,4410,2016-02-25,Andela Proctor,False,102,0.51,6,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4410,4411,2016-02-25,Andela Proctor,False,102,0.51,6,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4411,4412,2016-03-01,Andela Proctor,False,104,0.52,6,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4412,4413,2016-03-01,Andela Proctor,False,106,0.53,20,2,4,4,0,5,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4413,4414,2016-02-22,Andela Proctor,False,107,0.535,26,3,3,3,0,3,3,3,0,0,3,3,0,6,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4414,4415,2016-02-25,Andela Proctor,False,107,0.535,13,3,3,3,0,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4415,4416,2016-03-08,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4416,4417,2016-03-11,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4417,4418,2016-02-25,Andela Proctor,False,109,0.545,13,5,1,1,0,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4418,4419,2016-03-17,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4419,4420,2016-03-17,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4420,4421,2016-03-17,Andela Proctor,False,108,0.54,13,3,3,3,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4421,4422,2016-03-29,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4422,4423,2016-03-29,Andela Proctor,False,110,0.55,20,4,2,2,0,6,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4423,4424,2016-03-17,Andela Proctor,False,103,0.515,6,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4424,4425,2016-02-19,Andela Proctor,False,107,0.535,66,0,6,6,0,3,7,7,0,0,5,5,0,5,11,11,0,1,3,3,0,4,0,0,0,1,5,5,0,4,6,6,0,15,4,4,0,31,12,12,0
4425,4426,2016-02-19,Andela Proctor,False,116,0.58,20,5,1,1,0,8,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4426,4427,2016-02-19,Andela Proctor,False,106,0.53,20,1,5,5,0,6,4,4,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4427,4428,2016-02-22,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4428,4429,2016-02-22,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4429,4430,2016-02-22,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4430,4431,2016-02-22,Andela Proctor,False,108,0.54,20,2,4,4,0,6,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4431,4432,2016-02-22,Andela Proctor,False,102,0.51,13,3,3,3,0,2,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4432,4433,2016-02-22,Andela Proctor,False,102,0.51,6,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4433,4434,2016-02-22,Andela Proctor,False,113,0.565,20,4,2,2,0,7,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4434,4435,2016-02-19,Andela Proctor,False,105,0.525,13,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,5,0,0,0,0,0
4435,4436,2016-02-22,Andela Proctor,False,108,0.54,20,1,5,5,0,5,5,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4436,4437,2016-02-25,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4437,4438,2016-02-25,Andela Proctor,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4438,4439,2016-02-25,Andela Proctor,False,106,0.53,13,2,4,4,0,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4439,4440,2016-02-25,Andela Proctor,False,106,0.53,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4440,4441,2016-02-22,Andela Proctor,False,104,0.52,6,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4441,4442,2016-02-22,Andela Proctor,False,109,0.545,20,3,3,3,0,4,6,6,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4442,4443,2016-02-22,Andela Proctor,False,108,0.54,13,4,2,2,0,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4443,4444,2016-02-22,Andela Proctor,False,105,0.525,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4444,4445,2016-02-22,Andela Proctor,False,106,0.53,13,4,2,2,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4445,4446,2016-02-25,Andela Proctor,False,91,0.455,60,2,4,4,0,2,8,8,0,0,3,3,0,7,9,9,0,2,2,2,0,2,2,0,0,0,0,0,0,1,9,9,0,13,6,6,0,17,26,26,0
4446,4447,2016-02-22,Andela Proctor,False,105,0.525,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4447,4448,2016-02-22,Andela Proctor,False,111,0.555,20,5,1,1,0,5,5,5,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4448,4449,2016-02-25,Andela Proctor,False,106,0.53,20,0,6,6,0,6,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4449,4450,2016-02-22,Andela Proctor,False,106,0.53,20,0,6,6,0,6,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4450,4451,2016-02-22,Andela Proctor,False,111,0.555,20,4,2,2,0,8,2,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4451,4452,2016-02-19,Andela Proctor,False,112,0.56,20,4,2,2,0,7,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4452,4453,2016-02-25,Andela Proctor,False,111,0.555,13,6,0,0,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4453,4454,2016-02-25,Andela Proctor,False,103,0.515,20,2,4,4,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,8,0,0,0,0,0
4454,4455,2016-03-01,Andela Proctor,False,101,0.505,6,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
