S/N,Joined Proctor on,Stage,Bootcamp,Score,% Score,% Completed,M1-S1 Correct,M1-S1 Wrong,M1-S1 Tries,M1-S2 Tries,M2-S1 Correct,M2-S1 Wrong,M2-S1 Tries,M2-S2 Tries,M3-S1 Correct,M3-S1 Wrong,M3-S1 Tries,M3-S2 Tries,M4-S1 Correct,M4-S1 Wrong,M4-S1 Tries,M4-S2 Tries,M5-S1 Correct,M5-S1 Wrong,M5-S1 Tries,M5-S2 Tries,M6-S1 Correct,M6-S1 Wrong,M6-S1 Tries,M6-S2 Tries,M7-S1 Correct,M7-S1 Wrong,M7-S1 Tries,M7-S2 Tries,M8-S1 Correct,M8-S1 Wrong,M8-S1 Tries,M8-S2 Tries,M9-S1 Correct,M9-S1 Wrong,M9-S1 Tries,M9-S2 Tries,M10-S1 Correct,M10-S1 Wrong,M10-S1 Tries,M10-S2 Tries
6003,2016-02-19,Offer,TRUE,177,88.50%,100,6,0,0,0,10,0,0,0,0,0,0,1,15,1,1,12,3,1,1,1,4,0,0,1,5,1,1,0,8,2,2,0,19,0,0,0,41,2,2,1
6004,2016-02-19,Andela Proctor,FALSE,105,52.50%,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6005,2016-02-19,Andela Proctor,FALSE,159,79.50%,100,2,4,4,0,9,1,1,0,0,0,0,1,14,2,2,1,4,0,0,16,3,1,0,2,4,2,2,0,7,3,3,0,16,3,3,0,39,4,4,1
6006,2016-02-29,Andela Proctor,FALSE,105,52.50%,26,4,2,2,0,4,6,6,0,0,4,4,0,7,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6007,2016-02-29,Andela Proctor,FALSE,115,57.50%,20,6,0,0,0,8,2,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6008,2016-02-29,Andela Proctor,FALSE,111,55.50%,53,6,0,0,0,4,6,6,0,0,4,4,0,14,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,6,4,4,0,14,5,5,0,24,19,19,0
6009,2016-02-29,Andela Proctor,FALSE,112,56.00%,66,4,2,2,0,7,3,3,0,0,5,5,0,7,9,9,0,4,0,0,0,2,2,0,0,4,2,2,0,4,6,6,0,15,4,4,0,22,21,21,0
6010,2016-02-29,Andela Proctor,FALSE,119,59.50%,66,3,3,3,0,7,3,3,0,0,2,2,0,9,7,7,0,2,2,2,0,4,0,0,0,2,4,4,0,6,4,4,0,14,5,5,0,26,17,17,0
6011,2016-02-19,Andela Proctor,FALSE,95,47.50%,40,3,3,3,0,6,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,14,5,5,0,19,24,24,0
6012,2016-02-19,Andela Proctor,FALSE,110,55.00%,13,6,0,0,0,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6013,2016-02-19,Andela Proctor,FALSE,187,93.50%,100,6,0,0,0,8,2,2,0,0,2,2,1,15,1,1,1,4,0,0,3,4,0,0,1,5,1,1,0,10,0,0,0,19,0,0,0,43,0,0,1
6014,2016-02-19,Boot Camp Week 2,TRUE,172,86.00%,100,5,1,1,0,5,5,5,0,0,3,3,1,14,2,2,1,4,0,0,2,4,0,0,2,3,3,3,0,8,2,2,0,18,1,1,0,39,4,4,1
6015,2016-02-19,Andela Proctor,FALSE,140,70.00%,66,4,2,2,0,7,3,3,0,0,2,2,0,12,4,4,0,4,0,0,0,3,1,0,0,5,1,1,0,7,3,3,0,15,4,4,0,37,6,6,0
6016,2016-02-19,Andela Proctor,FALSE,119,59.50%,33,4,2,2,0,7,3,3,0,0,0,0,1,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6017,2016-02-19,Andela Proctor,FALSE,110,55.00%,13,5,1,1,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6018,2016-02-19,Andela Proctor,FALSE,144,72.00%,53,6,0,0,0,7,3,3,0,0,0,0,1,14,2,2,1,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,43,0,0,0
6019,2016-02-19,Andela Proctor,FALSE,161,80.50%,93,4,2,2,0,8,2,2,0,0,2,2,1,12,4,4,3,4,0,0,3,4,0,0,1,5,1,1,0,5,5,5,0,16,3,3,0,38,5,5,1
6020,2016-02-29,Andela Proctor,FALSE,106,53.00%,13,3,3,3,0,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6021,2016-02-29,Andela Proctor,FALSE,109,54.50%,13,5,1,1,0,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6022,2016-02-19,Andela Proctor,FALSE,112,56.00%,53,3,3,3,0,9,1,1,0,0,3,3,0,7,9,9,0,3,1,1,0,0,0,0,0,0,0,0,0,5,5,5,0,14,5,5,0,29,14,14,0
6023,2016-02-19,Andela Proctor,FALSE,106,53.00%,20,3,3,3,0,4,6,6,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6024,2016-02-19,Bootcamp Week 1,TRUE,180,90.00%,100,6,0,0,0,7,3,3,0,0,3,3,1,16,0,0,1,4,0,0,1,4,0,0,1,3,3,3,0,8,2,2,0,19,0,0,0,39,4,4,1
6025,2016-02-19,Andela Proctor,FALSE,168,84.00%,100,5,1,1,0,4,6,6,0,0,4,4,1,12,4,4,1,4,0,0,2,4,0,0,2,4,2,2,0,8,2,2,0,16,3,3,0,42,1,1,3
6026,2016-02-19,Andela Proctor,FALSE,182,91.00%,100,5,1,1,0,9,1,1,0,0,2,2,1,16,0,0,1,4,0,0,1,4,0,0,1,4,2,2,0,6,4,4,0,18,1,1,0,41,2,2,1
6027,2016-02-19,Face to Face,FALSE,127,63.50%,40,5,1,1,0,6,4,4,0,0,3,3,0,12,4,4,0,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6028,2016-02-19,Andela Proctor,FALSE,114,57.00%,20,6,0,0,0,6,4,4,0,0,0,0,0,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6029,2016-02-29,Andela Proctor,FALSE,107,53.50%,20,3,3,3,0,4,6,6,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6030,2016-02-19,Andela Proctor,FALSE,138,69.00%,66,6,0,0,0,5,5,5,0,0,3,3,0,15,1,1,0,3,1,1,0,4,0,0,0,3,3,3,0,7,3,3,0,17,2,2,0,33,10,10,0
6031,2016-02-19,Andela Proctor,FALSE,110,55.00%,20,3,3,3,0,7,3,3,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6032,2016-02-19,Andela Proctor,FALSE,108,54.00%,13,6,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6033,2016-02-19,Andela Proctor,FALSE,129,64.50%,66,6,0,0,0,6,4,4,0,0,3,3,0,12,4,4,0,2,2,2,0,4,0,0,0,2,4,4,0,7,3,3,0,16,3,3,0,29,14,14,0
6034,2016-02-19,Andela Proctor,FALSE,103,51.50%,6,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6035,2016-02-19,Andela Proctor,FALSE,123,61.50%,66,4,2,2,0,5,5,5,0,0,4,4,0,7,9,9,0,2,2,2,0,4,0,0,0,1,5,5,0,8,2,2,0,15,4,4,0,33,10,10,0
6036,2016-02-19,Andela Proctor,FALSE,118,59.00%,46,2,4,4,0,6,4,4,0,0,0,0,0,10,6,6,0,2,2,2,0,2,2,0,0,0,0,0,0,5,5,5,0,14,5,5,0,0,0,0,0
6037,2016-02-29,Andela Proctor,FALSE,106,53.00%,20,3,3,3,0,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,7,0,0,0,0,0
6038,2016-02-19,Andela Proctor,FALSE,137,68.50%,66,5,1,1,0,9,1,1,0,0,4,4,0,12,4,4,0,3,1,1,0,3,1,0,0,3,3,3,0,4,6,6,0,17,2,2,0,37,6,6,0
6039,2016-02-19,Andela Proctor,FALSE,107,53.50%,26,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,15,4,4,0,36,7,7,0
6040,2016-02-29,Andela Proctor,FALSE,110,55.00%,20,3,3,3,0,6,4,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6041,2016-02-19,Face to Face,FALSE,179,89.50%,100,5,1,1,0,6,4,4,0,0,0,0,1,14,2,2,1,4,0,0,1,4,0,0,1,5,1,1,0,9,1,1,0,16,3,3,0,39,4,4,1
6042,2016-02-19,Andela Proctor,FALSE,118,59.00%,66,5,1,1,0,8,2,2,0,0,5,5,0,10,6,6,0,3,1,1,0,3,1,0,0,3,3,3,0,6,4,4,0,18,1,1,0,19,24,24,0
6043,2016-02-19,Andela Proctor,FALSE,109,54.50%,13,3,3,3,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6044,2016-02-19,Andela Proctor,FALSE,110,55.00%,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,3,0,0,0,0,0
6045,2016-02-29,Andela Proctor,FALSE,178,89.00%,100,5,1,1,0,8,2,2,0,0,1,1,1,16,0,0,1,4,0,0,9,4,0,0,1,6,0,0,0,9,1,1,0,18,1,1,0,40,3,3,1
6046,2016-02-19,Andela Proctor,FALSE,161,80.50%,100,5,1,1,0,8,2,2,0,0,3,3,1,10,6,6,1,4,0,0,1,4,0,0,1,3,3,3,0,7,3,3,0,16,3,3,0,30,13,13,1
6047,2016-02-19,Andela Proctor,FALSE,119,59.50%,66,5,1,1,0,7,3,3,0,0,4,4,0,11,5,5,0,2,2,2,0,4,0,0,0,2,4,4,0,6,4,4,0,16,3,3,0,22,21,21,0
6048,2016-02-19,Andela Proctor,FALSE,146,73.00%,80,4,2,2,0,5,5,5,0,0,3,3,30,11,5,5,2,4,0,0,19,4,0,0,0,5,1,1,0,7,3,3,0,16,3,3,0,35,8,8,2
6049,2016-02-19,Face to Face,FALSE,186,93.00%,100,6,0,0,0,8,2,2,0,0,0,0,1,14,2,2,1,4,0,0,1,4,0,0,1,6,0,0,0,10,0,0,0,17,2,2,0,40,3,3,1
6050,2016-02-29,Andela Proctor,FALSE,123,61.50%,33,6,0,0,0,6,4,4,0,0,3,3,0,0,0,0,0,3,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6051,2016-02-19,Face to Face,FALSE,133,66.50%,80,6,0,0,0,6,4,4,0,0,3,3,0,12,4,4,1,3,1,1,2,4,0,0,5,0,6,6,0,4,6,6,0,14,5,5,0,27,16,16,1
6052,2016-02-19,Andela Proctor,FALSE,129,64.50%,80,4,2,2,0,4,6,6,0,0,4,4,3,12,4,4,0,2,2,2,0,4,0,0,0,2,4,4,0,6,4,4,0,13,6,6,0,28,15,15,1
6053,2016-02-29,Andela Proctor,FALSE,110,55.00%,73,5,1,1,0,7,3,3,0,0,1,1,0,11,5,5,2,2,2,2,3,3,1,0,1,4,2,2,0,7,3,3,0,17,2,2,0,2,41,41,0
6054,2016-02-19,Andela Proctor,FALSE,108,54.00%,13,5,1,1,0,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6055,2016-02-19,Andela Proctor,FALSE,110,55.00%,13,6,0,0,0,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6056,2016-02-19,Andela Proctor,FALSE,114,57.00%,20,6,0,0,0,7,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6057,2016-02-19,Andela Proctor,FALSE,132,66.00%,66,0,6,6,0,6,0,0,0,0,3,3,0,8,8,8,0,4,0,0,0,2,2,0,0,4,2,2,0,7,3,3,0,15,4,4,0,37,6,6,0
6058,2016-02-19,Andela Proctor,FALSE,106,53.00%,13,4,2,2,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6059,2016-02-19,Andela Proctor,FALSE,144,72.00%,73,4,2,2,0,7,3,3,0,0,1,1,0,13,3,3,0,4,0,0,0,4,0,0,0,2,4,4,0,6,4,4,0,17,2,2,0,36,7,7,3
6060,2016-02-19,Face to Face,FALSE,164,82.00%,100,5,1,1,0,5,5,5,0,0,3,3,2,12,4,4,2,3,1,1,1,4,0,0,1,3,3,3,0,7,3,3,0,16,3,3,0,37,6,6,1
6061,2016-02-19,Andela Proctor,FALSE,179,89.50%,100,5,1,1,0,7,3,3,0,0,4,4,1,16,0,0,1,4,0,0,1,4,0,0,1,5,1,1,0,9,1,1,0,17,2,2,0,39,4,4,1
6062,2016-02-19,Andela Proctor,FALSE,107,53.50%,26,4,2,2,0,7,3,3,0,0,4,4,0,6,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6063,2016-02-19,Andela Proctor,FALSE,169,84.50%,93,5,1,1,0,8,2,2,0,0,4,4,1,13,3,3,1,4,0,0,1,3,1,0,1,5,1,1,0,9,1,1,0,17,2,2,0,40,3,3,3
6064,2016-02-19,Face to Face,FALSE,181,90.50%,100,5,1,1,0,6,4,4,0,0,1,1,1,14,2,2,1,4,0,0,1,4,0,0,1,4,2,2,0,9,1,1,0,19,0,0,0,40,3,3,1
6065,2016-02-29,Andela Proctor,FALSE,171,85.50%,100,4,2,2,0,3,7,7,0,0,2,2,1,13,3,3,6,4,0,0,2,4,0,0,1,5,1,1,0,9,1,1,0,18,1,1,0,42,1,1,1
6066,2016-02-19,Andela Proctor,FALSE,147,73.50%,66,5,1,1,0,7,3,3,0,0,3,3,0,15,1,1,0,4,0,0,0,4,0,0,0,5,1,1,0,7,3,3,0,16,3,3,0,39,4,4,0
6067,2016-02-29,Face to Face,FALSE,113,56.50%,20,5,1,1,0,8,2,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6068,2016-02-19,Andela Proctor,FALSE,104,52.00%,6,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6069,2016-02-29,Andela Proctor,FALSE,108,54.00%,20,2,4,4,0,6,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6070,2016-02-19,Andela Proctor,FALSE,108,54.00%,60,2,4,4,0,6,4,4,0,0,3,3,0,5,11,11,0,2,2,2,0,4,0,0,0,0,0,0,0,5,5,5,0,14,5,5,0,25,18,18,0
6071,2016-02-29,Andela Proctor,FALSE,106,53.00%,13,3,3,3,0,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6072,2016-02-19,Andela Proctor,FALSE,112,56.00%,20,5,1,1,0,6,4,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,2016-02-19,Andela Proctor,FALSE,115,57.50%,20,6,0,0,0,7,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6074,2016-02-19,Andela Proctor,FALSE,111,55.50%,20,2,4,4,0,7,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6075,2016-02-19,Andela Proctor,FALSE,106,53.00%,20,3,3,3,0,3,7,7,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6076,2016-02-19,Andela Proctor,FALSE,110,55.00%,20,5,1,1,0,8,2,2,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6077,2016-02-19,Andela Proctor,FALSE,105,52.50%,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6078,2016-02-19,Andela Proctor,FALSE,108,54.00%,20,5,1,1,0,5,5,5,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6079,2016-02-19,Andela Proctor,FALSE,114,57.00%,20,5,1,1,0,7,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6080,2016-02-29,Andela Proctor,FALSE,115,57.50%,20,4,2,2,0,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6081,2016-02-29,Andela Proctor,FALSE,106,53.00%,13,4,2,2,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6082,2016-02-19,Andela Proctor,FALSE,110,55.00%,20,5,1,1,0,4,6,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6083,2016-02-19,Andela Proctor,FALSE,124,62.00%,40,4,2,2,0,6,4,4,0,0,5,5,0,11,5,5,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6084,2016-02-19,Andela Proctor,FALSE,112,56.00%,66,5,1,1,0,6,4,4,0,0,4,4,0,11,5,5,0,3,1,1,0,4,0,0,0,4,2,2,0,6,4,4,0,9,10,10,0,20,23,23,0
6085,2016-02-19,Andela Proctor,FALSE,113,56.50%,20,5,1,1,0,8,2,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6086,2016-02-19,Face to Face,FALSE,106,53.00%,20,3,3,3,0,3,7,7,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6087,2016-02-29,Offer,TRUE,120,60.00%,26,6,0,0,0,9,1,1,0,0,2,2,0,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6088,2016-02-19,Andela Proctor,FALSE,140,70.00%,66,6,0,0,0,8,2,2,0,0,3,3,0,10,6,6,0,4,0,0,0,4,0,0,0,4,2,2,0,7,3,3,0,17,2,2,0,35,8,8,0
6089,2016-02-19,Andela Proctor,FALSE,108,54.00%,13,5,1,1,0,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6090,2016-02-29,Andela Proctor,FALSE,113,56.50%,20,3,3,3,0,8,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6091,2016-02-19,Andela Proctor,FALSE,112,56.00%,20,5,1,1,0,6,4,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6092,2016-02-19,Andela Proctor,FALSE,112,56.00%,66,5,1,1,0,6,4,4,0,0,3,3,0,11,5,5,0,2,2,2,0,1,3,0,0,2,4,4,0,4,6,6,0,9,10,10,0,27,16,16,0
6093,2016-02-19,Andela Proctor,FALSE,110,55.00%,20,3,3,3,0,7,3,3,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6094,2016-02-19,Andela Proctor,FALSE,112,56.00%,13,6,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6095,2016-02-19,Andela Proctor,FALSE,136,68.00%,66,5,1,1,0,5,5,5,0,0,3,3,0,13,3,3,0,4,0,0,0,4,0,0,0,5,1,1,0,6,4,4,0,12,7,7,0,37,6,6,0
6096,2016-02-29,Andela Proctor,FALSE,133,66.50%,66,3,3,3,0,7,3,3,0,0,2,2,0,12,4,4,0,4,0,0,0,4,0,0,0,3,3,3,0,7,3,3,0,15,4,4,0,32,11,11,0
6097,2016-02-19,Face to Face,FALSE,145,72.50%,60,5,1,1,0,5,5,5,0,0,3,3,0,14,2,2,0,4,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,18,1,1,0,40,3,3,0
6098,2016-02-19,Andela Proctor,FALSE,108,54.00%,13,6,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6099,2016-02-19,Andela Proctor,FALSE,105,52.50%,26,1,5,5,0,7,3,3,0,0,4,4,0,7,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6100,2016-02-29,Andela Proctor,FALSE,100,50.00%,26,5,1,1,0,3,7,7,0,0,5,5,0,3,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6101,2016-02-29,Andela Proctor,FALSE,105,52.50%,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6102,2016-02-29,Andela Proctor,FALSE,113,56.50%,20,4,2,2,0,7,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6103,2016-02-19,Andela Proctor,FALSE,109,54.50%,20,4,2,2,0,4,6,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104,2016-02-29,Andela Proctor,FALSE,105,52.50%,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6105,2016-02-29,Boot Camp Week 2,TRUE,145,72.50%,66,5,1,1,0,5,5,5,0,0,3,3,0,16,0,0,0,4,0,0,0,4,0,0,0,4,2,2,0,8,2,2,0,18,1,1,0,36,7,7,0
6106,2016-02-29,Andela Proctor,FALSE,138,69.00%,53,3,3,3,0,9,1,1,0,0,2,2,0,13,3,3,0,4,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,16,3,3,0,41,2,2,0
6107,2016-02-29,Andela Proctor,FALSE,115,57.50%,26,2,4,4,0,8,2,2,0,0,4,4,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6108,2016-02-19,Andela Proctor,FALSE,88,44.00%,46,4,2,2,0,5,5,5,0,0,4,4,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,5,5,5,0,9,10,10,0,13,30,30,0
6109,2016-02-29,Andela Proctor,FALSE,140,70.00%,66,6,0,0,0,7,3,3,0,0,3,3,0,12,4,4,0,3,1,1,0,3,1,0,0,4,2,2,0,10,0,0,0,16,3,3,0,34,9,9,0
6110,2016-02-29,Andela Proctor,FALSE,168,84.00%,100,4,2,2,0,6,4,4,0,0,2,2,1,15,1,1,1,4,0,0,4,3,1,0,1,4,2,2,0,6,4,4,0,14,5,5,0,40,3,3,1
6111,2016-02-19,Andela Proctor,FALSE,104,52.00%,66,3,3,3,0,6,4,4,0,0,5,5,0,9,7,7,0,2,2,2,0,4,0,0,0,0,6,6,0,2,8,8,0,14,5,5,0,21,22,22,0
6112,2016-02-19,Andela Proctor,FALSE,106,53.00%,66,3,3,3,0,5,5,5,0,0,2,2,0,8,8,8,0,3,1,1,0,3,1,0,0,2,4,4,0,4,6,6,0,8,11,11,0,24,19,19,0
6113,2016-02-19,Andela Proctor,FALSE,113,56.50%,26,4,2,2,0,5,5,5,0,0,4,4,0,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6114,2016-02-19,Andela Proctor,FALSE,154,77.00%,66,2,4,4,0,8,2,2,0,0,0,0,0,14,2,2,0,4,0,0,0,4,0,0,0,5,1,1,0,9,1,1,0,18,1,1,0,42,1,1,0
6115,2016-02-19,Andela Proctor,FALSE,130,65.00%,60,2,4,4,0,5,5,5,0,0,4,4,0,8,8,8,0,2,2,2,0,3,1,0,0,5,1,1,0,7,3,3,0,17,2,2,0,0,0,0,0
6116,2016-02-19,Andela Proctor,FALSE,91,45.50%,46,4,2,2,0,6,4,4,0,0,4,4,0,11,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,0,9,10,10,0,19,24,24,0
6117,2016-02-19,Andela Proctor,FALSE,120,60.00%,33,5,1,1,0,6,4,4,0,0,4,4,0,12,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6118,2016-02-19,Andela Proctor,FALSE,129,64.50%,46,6,0,0,0,8,2,2,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,13,6,6,0,36,7,7,0
6119,2016-02-29,Andela Proctor,FALSE,137,68.50%,66,6,0,0,0,4,6,6,0,0,4,4,0,12,4,4,0,2,2,2,0,3,1,0,0,4,2,2,0,6,4,4,0,17,2,2,0,39,4,4,3
6120,2016-02-29,Andela Proctor,FALSE,107,53.50%,66,5,1,1,0,6,4,4,0,0,5,5,0,7,9,9,0,3,1,1,0,4,0,0,0,3,3,3,0,5,5,5,0,14,5,5,0,17,26,26,0
6121,2016-02-19,Andela Proctor,FALSE,127,63.50%,60,4,2,2,0,1,9,9,0,0,5,5,0,8,8,8,0,4,0,0,0,4,0,0,0,3,3,3,0,8,2,2,0,15,4,4,0,0,0,0,0
6122,2016-02-19,Andela Proctor,FALSE,142,71.00%,66,3,3,3,0,7,3,3,0,0,3,3,0,14,2,2,0,2,2,2,0,4,0,0,0,5,1,1,0,8,2,2,0,18,1,1,0,36,7,7,0
6123,2016-02-19,Face to Face,FALSE,182,91.00%,100,6,0,0,0,5,5,5,0,0,2,2,1,16,0,0,1,4,0,0,1,3,1,0,1,4,2,2,0,10,0,0,0,18,1,1,0,41,2,2,1
